"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
1,"debt_consolidation",0.1411,616.12,10.91508846,14.49,692,2580.958333,19976,81.2,2,0,0,0,22180.32,14525.4954052482,7654.82459475178
1,"all_other",0.0963,96.29,10.30895266,0.68,717,2820,893,38.8,0,0,0,0,3466.44,2596.66552286542,869.774477134579
1,"all_other",0.1379,170.38,10.79949394,0.73,687,8549.958333,2987,49.8,0,0,0,0,6133.68,4055.58480771995,2078.09519228005
1,"all_other",0.1189,198.99,11.3736634,19.38,727,5609.958333,42987,89,1,0,0,1,7163.64,5014.42235675215,2149.21764324785
1,"debt_consolidation",0.1726,629.81,11.17717297,11.65,667,4799.958333,27914,88.6,0,2,0,0,22673.16,13509.3474030433,9163.81259695672
1,"credit_card",0.08,101.85,10.59663473,10.26,747,7560,18467,30.9,3,0,0,0,3666.6,2884.24971538662,782.350284613375
1,"all_other",0.1537,348.47,11.23848862,12.55,667,1407,5466,42.4,2,0,0,0,12544.92,7910.69627656194,4634.22372343806
1,"all_other",0.1316,324.2,11.6351431,0,737,8429.958333,17533,95.8,0,0,0,0,11671.2,7864.22716223977,3806.97283776023
1,"all_other",0.0768,99.81,10.95960979,9.24,747,3120,3176,22.7,1,0,0,0,3593.16,2853.74463298767,739.415367012329
1,"credit_card",0.1158,792.33,11.39184199,22.69,752,4889.958333,27806,32.3,1,0,0,0,28523.88,20152.7676470894,8371.11235291058
1,"all_other",0.08,282.03,11.31208142,8.98,777,10019.95833,38216,50.4,0,0,0,0,10153.08,7986.6956036376,2166.3843963624
1,"all_other",0.1287,807.2,12.10342002,15.35,722,2940,89832,43.6,1,0,0,0,29059.2,19751.6123998482,9307.58760015175
1,"all_other",0.0932,185.3,10.6454249,9.97,712,5639.958333,2953,88,0,0,0,0,6670.8,5043.69925876421,1627.10074123579
1,"home_improvement",0.1126,690.13,12.50617724,7.26,757,7739.958333,129705,62,2,0,0,0,24844.68,17722.6528814876,7122.02711851244
1,"small_business",0.1189,472.59,11.38452375,12.2,752,4889.958333,39,0.3,3,0,0,0,17013.24,11908.9696043897,5104.27039561034
1,"home_improvement",0.0768,109.17,11.05089001,18.46,752,7799.958333,2733,7.6,0,0,0,0,3930.12,3121.36360668534,808.756393314658
1,"debt_consolidation",0.1253,359.77,10.12647109,14.74,697,1979.958333,15175,53.2,3,0,0,0,12951.72,8893.57048149241,4058.14951850759
1,"all_other",0.1379,136.31,9.903487553,24.72,682,2579.958333,7231,95.1,0,0,0,0,4907.16,3244.61066522072,1662.54933477928
1,"major_purchase",0.0768,46.79,10.04342339,4.33,747,4620,2413,10.3,2,0,0,0,1684.44,1337.80895078142,346.631049218584
1,"debt_consolidation",0.1221,99.95,10.30895266,9.88,702,5040,5431,86.2,2,0,0,1,3598.2,2494.6132830592,1103.5867169408
1,"debt_consolidation",0.1426,140.66,10.30895266,15.84,667,4709.958333,3825,83.2,3,0,0,0,5063.76,3301.27675913192,1762.48324086808
1,"debt_consolidation",0.0963,385.14,11.5228758,15.15,752,4350,19326,25,2,0,0,0,13865.04,10386.1227487422,3478.91725125778
1,"debt_consolidation",0.1411,684.58,12.15477935,21.4,682,5430,12531,30.1,2,0,0,0,24644.88,16139.4917297358,8505.38827026419
1,"credit_card",0.0963,224.66,11.54334797,16.33,732,6218,28365,44.7,1,0,0,0,8087.76,6058.43676775309,2029.32323224691
1,"home_improvement",0.1253,133.87,10.858999,1.34,742,1770,2386,11.3,4,0,0,1,4819.32,3309.28726785832,1510.03273214168
1,"small_business",0.1221,359.81,10.30895266,0.4,762,1800,256,0.4,2,0,0,0,12953.16,8980.35823289176,3972.80176710824
1,"debt_consolidation",0.1218,319.68,10.71441777,3.84,752,1982.041667,0,0,5,0,0,0,11508.48,7985.95325243378,3522.52674756622
1,"all_other",0.1221,283.18,10.1266311,18.48,702,3313,2284,4.7,2,2,0,1,10194.48,7067.77978485948,3126.70021514052
1,"home_improvement",0.1253,93.71,10.77895629,10.63,752,2070,185,1.3,1,0,0,0,3373.56,2316.52580765671,1057.03419234329
1,"credit_card",0.0768,109.17,11.49272276,10.1,752,4414,78031,44.1,0,0,0,0,3930.12,3121.36360668534,808.756393314658
1,"small_business",0.1126,492.95,11.42954386,9.57,732,6090,13119,11.8,0,0,0,0,17746.2,12659.0377724911,5087.16222750888
1,"all_other",0.1158,825.34,11.1844214,5.88,752,3480,8898,29.1,1,0,0,1,29712.24,20992.370918492,8719.86908150798
1,"debt_consolidation",0.1126,279.34,10.1266311,18.82,712,2850,10579,47.2,1,0,0,0,10056.24,7173.49753802144,2882.74246197856
1,"all_other",0.0963,96.29,10.858999,6.83,722,5040,2936,43.2,1,1,0,0,3466.44,2596.66552286542,869.774477134579
1,"debt_consolidation",0.1284,268.95,11.08980542,17.11,702,5173.958333,7095,54.6,2,0,0,0,9682.2,6586.94162978649,3095.25837021351
1,"small_business",0.16,281.26,11.15625052,17.21,752,4380,26596,35.6,7,0,0,0,10125.36,6265.40460405823,3859.95539594177
1,"all_other",0.0932,95.85,10.37361617,2.92,732,6126,1836,27,1,0,0,0,3450.6,2608.95074987884,841.649250121156
1,"debt_consolidation",0.1158,792.33,10.75798798,14.53,747,5370,17524,32.4,2,0,0,0,28523.88,20152.7676470894,8371.11235291058
1,"credit_card",0.0963,192.57,11.22524339,18.67,732,5700,7849,40.5,1,0,0,0,6932.52,5193.06137437111,1739.45862562889
1,"small_business",0.1126,65.73,10.51867319,0.91,742,1559.958333,1219,10.3,2,0,0,0,2366.28,1687.95730355176,678.322696448238
1,"educational",0.1158,290.52,11.53566495,10.71,707,4680,52141,73.3,1,0,0,0,10458.72,7389.32270245026,3069.39729754973
1,"debt_consolidation",0.1158,297.13,10.68510338,14.03,707,6090,7693,72.6,3,0,0,1,10696.68,7557.44683525763,3139.23316474237
1,"credit_card",0.0963,96.29,11.22524339,6.18,722,3600,25055,78.1,1,0,0,0,3466.44,2596.66552286542,869.774477134579
1,"debt_consolidation",0.0932,223.63,11.00209984,8.34,747,3960,3337,20.2,1,0,0,0,8050.68,6087.0073677142,1963.6726322858
1,"debt_consolidation",0.1347,237.46,10.858999,9.65,692,3678,17349,63.3,0,0,0,0,8548.56,5706.82511826781,2841.73488173219
1,"home_improvement",0.0963,80.24,10.49127422,22.1,717,3990,2307,46.1,0,0,0,0,2888.64,2163.84299049456,724.797009505438
1,"debt_consolidation",0.1537,871.16,11.16902571,17.69,697,5639.958333,25700,92.2,0,0,0,0,31361.76,19776.4001730126,11585.3598269874
1,"debt_consolidation",0.1316,337.71,11.81303006,9.98,682,5760,24810,71.3,3,1,0,0,12157.56,8191.94372288709,3965.61627711291
1,"debt_consolidation",0.1095,425.28,10.84099168,5.69,757,6810,13625,41.2,0,0,0,0,15310.08,11023.3024313716,4286.77756862843
1,"all_other",0.1126,32.87,10.96819829,15.41,707,5279.958333,16302,71.8,3,0,0,0,1183.32,844.107052605301,339.212947394699
1,"home_improvement",0.1095,163.57,11.35035948,6.54,712,1979.958333,1496,17.2,2,0,0,0,5888.52,4239.75164291631,1648.76835708369
1,"debt_consolidation",0.0932,364.2,11.58988651,5.48,787,4499.958333,22602,36.3,1,0,0,0,13111.2,9913.19627653495,3198.00372346505
1,"all_other",0.1158,99.05,10.81977828,3.89,732,1650,9,0.2,1,0,0,0,3565.8,2519.31851052492,1046.48148947508
1,"debt_consolidation",0.1253,184.07,10.34161344,15.21,687,1800,3795,32.7,0,0,0,0,6626.52,4550.23909311034,2076.28090688966
1,"small_business",0.1221,283.18,10.91508846,23.26,697,3029.958333,6130,37.6,0,0,0,0,10194.48,7067.77978485948,3126.70021514052
1,"credit_card",0.1474,797.8,12.01370075,20.67,697,6719.958333,80602,91.7,0,0,0,1,28720.8,18456.5920424263,10264.2079575737
1,"home_improvement",0.1379,681.51,11.65268741,16.57,687,3329.958333,71046,51.7,0,0,0,0,24534.36,16222.1011991385,8312.25880086147
1,"debt_consolidation",0.1221,166.58,10.08580911,14.05,692,8769,5122,73.2,0,0,1,1,5996.88,4157.60560972488,1839.27439027512
1,"all_other",0.1095,49.08,11.48242502,7.56,707,5130,9906,46.1,0,0,0,0,1766.88,1272.15877382364,494.721226176362
1,"credit_card",0.1126,492.95,11.8493977,13.52,747,4919.958333,29790,15.6,0,0,0,0,17746.2,12659.0377724911,5087.16222750888
1,"all_other",0.1221,299.84,10.46310334,23.17,697,4620,3723,39.4,0,0,1,1,10794.24,7483.59026305624,3310.64973694376
1,"debt_consolidation",0.1221,333.15,10.93310697,12.64,702,7500,5745,35.9,2,0,1,0,11993.4,8314.96163332839,3678.43836667161
1,"credit_card",0.1253,334.67,10.97164063,22.95,697,2609.958333,16047,78.7,0,0,0,0,12048.12,8273.0945688664,3775.0254311336
1,"small_business",0.1347,305.31,10.4392204,9.83,702,7290,4475,87.7,3,0,1,0,10991.16,7337.4495782799,3653.7104217201
1,"home_improvement",0.08,313.37,10.81985828,1.03,807,3390.958333,2161,13.2,0,0,0,0,11281.32,8874.20062160733,2407.11937839267
1,"major_purchase",0.1316,121.58,10.1266311,9.79,697,1680,1898,34.5,3,0,0,0,4376.88,2949.20647250189,1427.67352749811
1,"debt_consolidation",0.1158,429.18,10.96819829,9.43,722,4320,12174,59.6,1,0,0,0,15450.48,10916.1142690266,4534.36573097341
1,"all_other",0.0963,385.14,11.19547123,9.26,752,2969.958333,4087,23.4,0,0,0,1,13865.04,10386.1227487422,3478.91725125778
1,"all_other",0.08,188.02,10.91508846,13.11,787,4321,66430,3.2,0,0,0,0,6768.72,5324.4637357584,1444.2562642416
1,"home_improvement",0.1253,259.37,10.71441777,11.01,767,2580,1786,4.3,7,0,0,0,9337.32,6411.66683098837,2925.65316901163
1,"all_other",0.1221,233.21,9.61580548,2.4,717,1320,3956,38.8,0,0,0,0,8395.56,5820.59793639056,2574.96206360944
1,"debt_consolidation",0.1126,607.98,11.21446552,8.73,742,3570,19892,17.3,0,0,0,0,21887.28,15613.0272541214,6274.25274587859
1,"major_purchase",0.08,219.36,10.69098991,16.27,757,5249.958333,14335,35.3,0,0,0,1,7896.96,6211.96875372813,1684.99124627187
1,"debt_consolidation",0.1095,327.14,10.40092394,24.88,727,3726.958333,10462,33.9,1,0,0,0,11777.04,8479.50328583262,3297.53671416738
1,"debt_consolidation",0.1474,697.65,10.32127641,10.19,692,2940,20167,89.6,0,0,0,0,25115.4,16139.6859343177,8975.71406568225
1,"all_other",0.0963,160.48,11.15619338,16.17,732,7680,9604,38.1,0,1,0,0,5777.28,4327.68598098912,1449.59401901088
1,"all_other",0.1189,165.82,10.77895629,10.25,702,2940,723,30.1,3,0,1,0,5969.52,4178.55930045048,1790.96069954952
1,"debt_consolidation",0.1253,435.07,11.33857208,17,702,4950,14750,66.1,1,0,0,0,15662.52,10754.9982193704,4907.52178062956
1,"debt_consolidation",0.0963,38.52,10.95080655,16.67,717,2190,1203,14.9,3,0,0,1,1386.72,1038.77407769006,347.945922309939
1,"major_purchase",0.1284,235.33,10.59653473,8.52,707,3150,311,6.8,1,0,0,0,8471.88,5763.54331190799,2708.33668809201
1,"credit_card",0.1189,414.55,11.1844214,0.25,767,7409.958333,193,0.5,2,0,0,0,14923.8,10446.3982511262,4477.40174887379
1,"all_other",0.1253,167.34,11.04285783,8.95,687,2790,3730,66.6,1,0,0,0,6024.24,4136.67088521261,1887.56911478739
1,"all_other",0.0768,265.13,10.25765937,2.23,712,1499.958333,2204,19.2,0,0,0,0,9544.68,7580.5361641521,1964.1438358479
1,"debt_consolidation",0.1221,106.61,10.22557105,14,687,3981,3243,24,2,0,0,0,3837.96,2660.83763988936,1177.12236011064
1,"small_business",0.0963,481.42,11.8493977,10.13,782,15089.95833,3991,9.5,1,0,0,1,17331.12,12982.5186002479,4348.60139975209
1,"small_business",0.1158,396.17,10.59663473,11.07,717,7230,17495,60.3,0,1,0,0,14262.12,10076.510997624,4185.60900237601
1,"debt_consolidation",0.1221,266.52,10.97780715,4.94,692,4079.958333,8232,42.4,3,0,0,0,9594.72,6651.96930666271,2942.75069333729
1,"all_other",0.1126,460.09,10.86650919,18.16,727,2910,17558,52.7,0,0,0,0,16563.24,11815.1875215447,4748.05247845534
1,"all_other",0.0932,332.25,11.35040654,5.41,757,5549.958333,21244,24.7,0,2,0,0,11961,9043.54602657534,2917.45397342466
1,"debt_consolidation",0.0963,104.31,8.987196821,13.8,722,4380,5136,34.9,2,0,0,1,3755.16,2812.94195337098,942.218046629016
1,"credit_card",0.1126,410.8,10.858999,12.21,732,3180,12568,57.7,2,0,0,0,14788.8,10549.412145125,4239.38785487504
1,"all_other",0.1253,334.67,10.818177,3.37,717,2626,8158,31.5,0,0,0,0,12048.12,8273.0945688664,3775.0254311336
1,"debt_consolidation",0.1253,281.12,10.77895629,17.95,687,4590,12964,72.4,1,0,0,0,10120.32,6949.33022141131,3170.98977858869
1,"debt_consolidation",0.1537,296.2,10.29282328,20.65,682,4351,11987,98.3,1,0,1,0,10663.2,6724.10318569072,3939.09681430927
1,"debt_consolidation",0.1126,295.77,10.08163374,13.76,722,5400,6255,34.4,0,0,0,0,10647.72,7595.42266349467,3052.29733650533
1,"all_other",0.1095,261.71,10.04966366,14.46,727,3510,7251,25.6,1,0,0,1,9421.56,6783.55078845526,2638.00921154474
1,"all_other",0.1221,106.61,9.61580548,16.88,692,2070,6115,43.1,3,0,0,1,3837.96,2660.83763988936,1177.12236011064
1,"debt_consolidation",0.1284,605.13,11.20504069,7.69,717,3217,4724,78.7,0,0,0,0,21784.68,14820.4349820885,6964.24501791152
1,"home_improvement",0.1316,229.64,11.69107165,3.07,692,9929.958333,4820,67.9,1,0,1,0,8267.04,5570.45381103252,2696.58618896748
1,"educational",0.1189,99.5,11.00209984,12.06,692,3749.958333,7482,59.9,1,1,0,0,3582,2507.33717521905,1074.66282478095
1,"small_business",0.1221,666.3,11.15625052,18.46,737,9840,5801,11.8,0,0,0,0,23986.8,16629.9232666568,7356.87673334322
1,"debt_consolidation",0.1284,336.18,11.03495418,19.49,692,5219.958333,10890,57,2,0,0,0,12102.48,8233.49335230199,3868.98664769801
1,"debt_consolidation",0.1126,591.54,11.69524702,5.99,767,6689.958333,15371,41.7,4,0,0,1,21295.44,15190.8453269893,6104.59467301066
1,"small_business",0.1411,855.73,12.07254125,17.75,707,4260,76237,44.5,2,0,0,1,30806.28,20174.4825409548,10631.7974590452
1,"home_improvement",0.1284,53.79,10.56100756,2.46,682,3180,2076,83,1,0,0,0,1936.44,1317.3883259573,619.051674042703
1,"educational",0.1253,209.17,11.69524702,6.73,687,7869.958333,8186,65,2,3,0,0,7530.12,5170.71500573635,2359.40499426365
1,"credit_card",0.08,156.69,11.68687877,15.76,767,11099.95833,54960,24.4,3,0,0,0,5640.84,4437.24190381866,1203.59809618134
1,"all_other",0.1126,402.58,10.23981692,14.7,682,1619.958333,7120,31.9,0,0,0,0,14492.88,10338.3211815589,4154.55881844107
1,"all_other",0.1537,501.79,10.70772878,12.59,722,6840,19887,99.4,0,0,0,0,18064.44,11391.2482699114,6673.19173008863
1,"debt_consolidation",0.1392,408.79,11.00209984,23.14,702,7889.958333,15481,96.1,1,0,0,0,14716.44,9692.62450737663,5023.81549262337
1,"credit_card",0.1347,288.35,11.73606902,14.86,692,8010,27648,95.5,0,0,0,0,10380.6,6929.8535452393,3450.7464547607
1,"debt_consolidation",0.1221,373.13,10.41930072,5.55,702,2130,14499,33.4,1,0,0,0,13432.68,9312.80694655207,4119.87305344793
1,"home_improvement",0.1095,490.71,11.08214255,5.7,762,3809.958333,2471,15.1,0,0,0,0,17665.56,12719.2549287489,4946.30507125107
1,"all_other",0.1126,262.91,10.12647109,0.34,747,6689.958333,350,1.7,1,0,0,1,9464.76,6751.57241254821,2713.18758745179
1,"major_purchase",0.1221,149.92,9.798127037,9.27,727,7560,2143,85.7,1,0,0,0,5397.12,3741.79513152812,1655.32486847188
1,"home_improvement",0.1158,825.34,11.56171563,13.36,752,4980,16101,36.9,2,0,0,0,29712.24,20992.370918492,8719.86908150798
1,"debt_consolidation",0.1284,484.1,11.01856357,10.21,697,5310,4057,28.4,0,0,0,0,17427.6,11856.2500203742,5571.34997962581
1,"home_improvement",0.1347,325.66,11.70006042,13.99,677,5817,19358,31.4,2,0,0,0,11723.76,7826.51675235869,3897.24324764131
1,"home_improvement",0.0768,112.29,11.00209984,0.5,757,3029.958333,2599,9.9,2,0,0,0,4042.44,3210.56993125123,831.870068748767
1,"credit_card",0.1221,199.89,10.81134281,23.11,692,3540,22811,59.9,1,0,0,1,7196.04,4988.97697999704,2207.06302000296
1,"debt_consolidation",0.1379,613.36,10.81977828,12.91,687,5430,6072,83.2,3,0,1,0,22080.96,14599.9148823988,7481.04511760119
1,"educational",0.0751,217.77,10.54534144,17.43,747,1681.041667,2701,9.1,0,0,0,0,7839.72,6258.2658091394,1581.45419086061
1,"all_other",0.1158,528.22,11.44678566,8.64,727,8789.958333,67595,68.8,0,0,0,0,19015.92,13435.1784313929,5580.74156860705
1,"all_other",0.0963,256.76,11.15630766,7.56,737,3359.958333,9226,58,1,0,0,0,9243.36,6924.08183249481,2319.27816750519
1,"all_other",0.1316,50.66,10.6454249,17.26,672,3457.958333,2694,72.8,1,0,1,1,1823.76,1228.87645909644,594.883540903556
1,"debt_consolidation",0.1284,268.95,10.49127422,8.8,692,1979.958333,3756,85.4,0,0,0,0,9682.2,6586.94162978649,3095.25837021351
1,"credit_card",0.0963,96.29,10.858999,12,742,4020,5689,30,5,0,0,0,3466.44,2596.66552286542,869.774477134579
1,"debt_consolidation",0.1253,174.03,10.1266311,12.34,697,4529.958333,7548,53.9,1,0,0,0,6265.08,4302.04872805994,1963.03127194006
1,"all_other",0.1221,99.95,10.91501573,11.89,697,2651.958333,3503,30.5,0,0,0,0,3598.2,2494.6132830592,1103.5867169408
1,"debt_consolidation",0.1158,396.17,10.82972862,17.8,717,3329.958333,6908,51.9,1,0,0,0,14262.12,10076.510997624,4185.60900237601
1,"home_improvement",0.1474,690.74,11.70501582,15.58,687,10619.95833,33287,44.6,1,1,0,0,24866.64,15979.8275098841,8886.8124901159
1,"all_other",0.1189,636.75,11.46163217,7.58,732,3720.958333,14006,20.3,0,0,0,0,22923,16045.6979529722,6877.30204702783
1,"major_purchase",0.1126,131.46,10.91508846,2.62,742,1537.958333,4109,23.2,0,0,0,0,4732.56,3375.91460710352,1356.64539289648
1,"all_other",0.1189,397.97,11.07293102,0.41,742,3119.958333,411,1.9,1,0,0,0,14326.92,10028.5927198184,4298.32728018165
1,"all_other",0.0963,96.29,10.71441777,5.36,742,2279.958333,10222,75.3,2,0,0,0,3466.44,2596.66552286542,869.774477134579
1,"all_other",0.1221,183.24,10.4341158,18,697,1710,5931,31.2,0,0,0,0,6596.64,4573.41608792164,2023.22391207836
1,"educational",0.1095,91.6,10.08580911,4.15,737,2669.958333,1085,4.1,2,0,0,0,3297.6,2374.28165611747,923.318343882534
1,"small_business",0.1189,505.76,11.40756495,9.44,737,3029.958333,5137,24.2,0,0,0,1,18207.36,12744.8326606913,5462.52733930867
1,"debt_consolidation",0.1126,476.52,11.28983191,10.18,732,4799.958333,25807,48.1,0,0,0,0,17154.72,12237.1126470179,4917.60735298212
1,"all_other",0.16,84.38,8.476371197,5,702,1320,299,99.7,0,0,0,0,3037.68,1879.66593362168,1158.01406637832
1,"credit_card",0.1221,692.95,11.15625052,16.94,752,6467,14337,46.7,0,0,0,0,24946.2,17295.0702800988,7651.12971990122
1,"all_other",0.0932,89.46,10.1266311,23.28,742,2279.958333,2426,21.3,1,0,0,0,3220.56,2435.02069988692,785.539300113079
1,"home_improvement",0.1461,34.48,10.6593278,17.75,677,11217.95833,12161,95.8,1,0,0,0,1241.28,800.789714791524,440.490285208476
1,"debt_consolidation",0.1253,184.07,10.91348718,17.55,682,7590,19279,59.5,1,0,0,0,6626.52,4550.23909311034,2076.28090688966
1,"debt_consolidation",0.1189,306.77,11.08214255,16.28,747,5204.958333,10111,23.7,6,1,0,0,11043.72,7730.41030393918,3313.30969606082
1,"small_business",0.1442,171.92,10.46310334,3.26,677,1229.958333,4685,27.6,0,0,0,0,6189.12,4015.62463968875,2173.49536031125
1,"all_other",0.1505,69.39,9.67501734,20.51,687,2040,4898,98,0,0,0,0,2498.04,1590.43318796302,907.606812036981
1,"all_other",0.0963,96.29,10.95080655,8.21,727,6029.958333,2239,4.3,1,0,0,0,3466.44,2596.66552286542,869.774477134579
1,"credit_card",0.0768,155.96,11.69524702,7.03,782,5707,2660,23.7,0,0,0,0,5614.56,4459.17255746676,1155.38744253324
1,"small_business",0.1411,367.97,10.3072846,14.98,672,3389.958333,26333,77.2,0,0,0,0,13246.92,8675.17130472828,4571.74869527172
1,"credit_card",0.1347,101.77,10.77895629,7.08,682,1320,2660,66.5,0,0,0,0,3663.72,2445.8165260933,1217.9034739067
1,"all_other",0.1284,255.5,10.71441777,0,757,1410,0,0,0,0,0,1,9198,6257.53331998679,2940.46668001321
1,"all_other",0.1189,378.07,11.08214255,16.52,712,3150,2324,16.4,3,1,0,0,13610.52,9527.12528477454,4083.39471522546
1,"home_improvement",0.1158,82.54,10.95080655,19.87,697,4590,17125,39.1,3,0,0,0,2971.44,2099.38970074434,872.050299255663
1,"credit_card",0.1379,654.25,11.74799759,11.43,687,5310,11043,55.8,0,2,0,0,23553,15573.2266724426,7979.77332755736
1,"all_other",0.08,125.35,11.46163217,5.99,777,11970,31270,48.1,0,0,0,0,4512.6,3549.73688584893,962.863114151071
1,"all_other",0.1379,170.38,10.91508846,19.11,672,2309.958333,21391,87.6,1,0,0,0,6133.68,4055.58480771995,2078.09519228005
1,"debt_consolidation",0.1158,495.21,11.22524339,21.06,722,4919.958333,44880,61,3,0,0,0,17827.56,12595.5751599903,5231.98484000965
1,"debt_consolidation",0.1189,716.35,10.98529272,6.69,747,2580,2357,3.4,2,0,0,0,25788.6,18051.5676931474,7737.03230685259
1,"educational",0.0932,319.47,10.59663473,5.37,767,4290,9580,31.5,0,0,0,0,11500.92,8695.68592659149,2805.23407340851
1,"major_purchase",0.1158,118.85,10.40426284,23.6,712,1651.958333,10018,48.2,2,0,0,0,4278.6,3022.92786447134,1255.67213552866
1,"debt_consolidation",0.0963,385.14,11.71993963,8.52,752,4079.958333,14732,26,1,0,0,0,13865.04,10386.1227487422,3478.91725125778
1,"all_other",0.1158,396.17,11.46167427,3.57,717,2160,14927,39.4,0,0,0,0,14262.12,10076.510997624,4185.60900237601
1,"credit_card",0.1158,184.88,10.5454467,17.78,712,2460,4440,87.1,1,0,0,0,6655.68,4702.3887554351,1953.2912445649
1,"debt_consolidation",0.1379,306.68,10.74720759,6.76,672,10471,7589,51.6,0,0,0,0,11040.48,7299.9574411994,3740.5225588006
1,"debt_consolidation",0.1126,407.51,10.69638957,7.96,722,3749.958333,12656,71.9,0,0,0,0,14670.36,10464.9243993668,4205.43560063322
1,"small_business",0.1316,506.56,10.81977828,15.36,707,4559.958333,11078,50.6,0,0,0,0,18236.16,12287.7942976687,5948.36570233134
1,"debt_consolidation",0.0768,212.1,10.54828447,22.98,772,3686,3041,7.7,3,0,0,0,7635.6,6064.3145642389,1571.2854357611
1,"home_improvement",0.08,313.37,11.12197846,6.72,782,6299.958333,3022,16.4,1,0,0,0,11281.32,8874.20062160733,2407.11937839267
1,"major_purchase",0.0768,112.29,10.71441777,2,762,2940,3309,14.3,2,0,0,0,4042.44,3210.56993125123,831.870068748767
1,"all_other",0.1095,98.15,10.30895266,13.32,707,3059.958333,7099,36,0,0,0,0,3533.4,2544.05834659311,989.341653406886
